start_id:START_ID,end_id:END_ID,type:TYPE
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_40b48a1af530,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_40b48a1af530,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_40b48a1af530,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_1b686d22894e,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_1b686d22894e,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_1b686d22894e,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_1b686d22894e,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_1b686d22894e,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2142842ef017,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2142842ef017,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2142842ef017,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2142842ef017,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2142842ef017,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e76aaa10e1e,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e76aaa10e1e,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e76aaa10e1e,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e76aaa10e1e,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e76aaa10e1e,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_401462a27946,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_401462a27946,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_401462a27946,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_401462a27946,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_401462a27946,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_421c7436ab3b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_421c7436ab3b,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_421c7436ab3b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_421c7436ab3b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_421c7436ab3b,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fd58f78a1b0b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fd58f78a1b0b,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fd58f78a1b0b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fd58f78a1b0b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fd58f78a1b0b,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c0351e678265,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c0351e678265,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c0351e678265,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c0351e678265,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c0351e678265,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2ee3c0edfb6d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2ee3c0edfb6d,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2ee3c0edfb6d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2ee3c0edfb6d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2ee3c0edfb6d,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_152b5ab0bc53,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_152b5ab0bc53,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_152b5ab0bc53,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_152b5ab0bc53,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_152b5ab0bc53,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a80ba2985580,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a80ba2985580,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a80ba2985580,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a80ba2985580,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a80ba2985580,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_17a67203edb0,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_17a67203edb0,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_17a67203edb0,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_17a67203edb0,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_17a67203edb0,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_d0ab9c3f50b9,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_d0ab9c3f50b9,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_d0ab9c3f50b9,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_d0ab9c3f50b9,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_d0ab9c3f50b9,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_494955e7004b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_494955e7004b,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_494955e7004b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_494955e7004b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_494955e7004b,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f52d1620dd8d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f52d1620dd8d,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f52d1620dd8d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f52d1620dd8d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f52d1620dd8d,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6da31a364e8d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6da31a364e8d,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6da31a364e8d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6da31a364e8d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6da31a364e8d,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ffe4eb4d6b9e,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ffe4eb4d6b9e,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ffe4eb4d6b9e,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ffe4eb4d6b9e,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ffe4eb4d6b9e,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_e773927061a1,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_e773927061a1,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_e773927061a1,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_e773927061a1,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_e773927061a1,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6b1c1dee87d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6b1c1dee87d,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6b1c1dee87d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6b1c1dee87d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6b1c1dee87d,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_4b38ce29f15d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_4b38ce29f15d,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_4b38ce29f15d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_4b38ce29f15d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_4b38ce29f15d,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e4d27ed24ef,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e4d27ed24ef,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e4d27ed24ef,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e4d27ed24ef,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_6e4d27ed24ef,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c03e99e206d7,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c03e99e206d7,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c03e99e206d7,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c03e99e206d7,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c03e99e206d7,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_3fda7b89bbf8,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_3fda7b89bbf8,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_3fda7b89bbf8,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_3fda7b89bbf8,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_3fda7b89bbf8,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_9021edd8c0bc,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_9021edd8c0bc,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_9021edd8c0bc,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_9021edd8c0bc,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_9021edd8c0bc,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_b0671361f7e3,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_b0671361f7e3,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_b0671361f7e3,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_b0671361f7e3,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_b0671361f7e3,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_80f9d8383a38,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_80f9d8383a38,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_80f9d8383a38,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_80f9d8383a38,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_80f9d8383a38,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_cd4e7bb90158,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_cd4e7bb90158,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_cd4e7bb90158,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_cd4e7bb90158,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_cd4e7bb90158,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_721974918389,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_721974918389,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_721974918389,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_721974918389,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_721974918389,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_670febc6f613,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_670febc6f613,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_670febc6f613,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_670febc6f613,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_670febc6f613,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_545bff6adb2b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_545bff6adb2b,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_545bff6adb2b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_545bff6adb2b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_545bff6adb2b,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ba69d44dcad8,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ba69d44dcad8,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ba69d44dcad8,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ba69d44dcad8,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_ba69d44dcad8,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c74de3cc1f50,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c74de3cc1f50,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c74de3cc1f50,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c74de3cc1f50,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_c74de3cc1f50,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_8d31c2916ac6,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_8d31c2916ac6,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_8d31c2916ac6,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_8d31c2916ac6,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_8d31c2916ac6,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a1c9ae3d256e,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a1c9ae3d256e,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a1c9ae3d256e,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a1c9ae3d256e,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_a1c9ae3d256e,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_398742e7c086,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_398742e7c086,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_398742e7c086,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_398742e7c086,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_398742e7c086,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_eca383dba82c,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_eca383dba82c,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_eca383dba82c,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_eca383dba82c,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_eca383dba82c,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fa9e51b3a669,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fa9e51b3a669,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fa9e51b3a669,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fa9e51b3a669,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_fa9e51b3a669,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2930678e2d78,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2930678e2d78,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2930678e2d78,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2930678e2d78,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2930678e2d78,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_28f47f04b1c7,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_28f47f04b1c7,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_28f47f04b1c7,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_28f47f04b1c7,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_28f47f04b1c7,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_382915f63ffe,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_382915f63ffe,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_382915f63ffe,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_382915f63ffe,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_382915f63ffe,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2effcc22da67,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2effcc22da67,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2effcc22da67,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2effcc22da67,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_2effcc22da67,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_16ab0d867928,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_16ab0d867928,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_16ab0d867928,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_16ab0d867928,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_16ab0d867928,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6e8e6744efc,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6e8e6744efc,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6e8e6744efc,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6e8e6744efc,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_f6e8e6744efc,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_63b6ffb469e8,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_63b6ffb469e8,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_63b6ffb469e8,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_63b6ffb469e8,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_63b6ffb469e8,CSRSpending,MAPS_TO
RELIANCE,Year_2025,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_846942e769bf,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_846942e769bf,Year_2025,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_846942e769bf,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2025_846942e769bf,Standard_BRSR,MAPS_TO
